sentiment,id,subject
neutral,228935203844919296,obama
neutral,228935203844919296,obama
neutral,228716957707403268,obama
neutral,228716957707403268,obama
neutral,228716957707403268,obama
neutral,226283204410212352,obama
neutral,226283204410212352,obama
neutral,226283204410212352,obama
neutral,229318261433565185,obama
neutral,229318261433565185,obama
neutral,229318261433565185,obama
neutral,226290720724639745,obama
neutral,226290720724639745,obama
neutral,226290720724639745,obama
neutral,228846087547531264,obama
neutral,228846087547531264,obama
neutral,228846087547531264,obama
negative,229573396848074752,obama
neutral,229573396848074752,obama
neutral,229573396848074752,obama
neutral,226261108883857408,obama
neutral,226261108883857408,obama
neutral,226261108883857408,obama
neutral,226283095425433600,obama
neutral,226283095425433600,obama
neutral,226283095425433600,obama
neutral,226277361564409856,obama
neutral,226277361564409856,obama
neutral,226277361564409856,obama
neutral,226283980276772864,obama
neutral,226283980276772864,obama
neutral,226283980276772864,obama
neutral,229697204183498752,obama
neutral,229697204183498752,obama
neutral,229697204183498752,obama
neutral,226293207586201600,obama
neutral,226293207586201600,obama
neutral,226293207586201600,obama
neutral,226274836895379456,obama
neutral,226274836895379456,obama
neutral,226274836895379456,obama
neutral,226293816108404737,obama
neutral,226293816108404737,obama
negative,226293816108404737,obama
neutral,229258375278522368,obama
negative,229258375278522368,obama
negative,229258375278522368,obama
neutral,226304276425760768,obama
neutral,226304276425760768,obama
neutral,226304276425760768,obama
neutral,229272757228154880,obama
neutral,229272757228154880,obama
neutral,229272757228154880,obama
neutral,226302175083646976,obama
neutral,226302175083646976,obama
neutral,226302175083646976,obama
neutral,228934138714013697,obama
neutral,228934138714013697,obama
neutral,228934138714013697,obama
negative,226283820754796544,obama
neutral,226283820754796544,obama
neutral,226283820754796544,obama
neutral,226279995792846848,obama
neutral,226279995792846848,obama
neutral,226279995792846848,obama
negative,228722099898941441,obama
neutral,228722099898941441,obama
negative,228722099898941441,obama
negative,229203496832999424,obama
neutral,229203496832999424,obama
negative,229203496832999424,obama
neutral,226282596169035777,obama
neutral,226282596169035777,obama
negative,226282596169035777,obama
neutral,226286807174750208,obama
neutral,226286807174750208,obama
neutral,226286807174750208,obama
negative,229423983144083457,obama
neutral,229423983144083457,obama
neutral,229423983144083457,obama
neutral,228554818573185025,obama
neutral,228554818573185025,obama
neutral,228554818573185025,obama
neutral,229434695224541184,obama
neutral,229434695224541184,obama
neutral,229434695224541184,obama
neutral,228323179683258368,obama
neutral,228323179683258368,obama
neutral,228323179683258368,obama
neutral,228794887804436480,obama
neutral,228794887804436480,obama
neutral,228794887804436480,obama
neutral,228563974491348992,obama
neutral,228563974491348992,obama
neutral,228563974491348992,obama
neutral,228699286853021696,obama
neutral,228699286853021696,obama
neutral,228699286853021696,obama
neutral,226299876693114884,obama
neutral,226299876693114884,obama
neutral,226299876693114884,obama
neutral,228204208082530304,obama
neutral,228204208082530304,obama
neutral,228204208082530304,obama
neutral,226304859719213056,obama
negative,226304859719213056,obama
neutral,226304859719213056,obama
neutral,229008549634797568,obama
neutral,229008549634797568,obama
neutral,229008549634797568,obama
neutral,226289260976799745,obama
negative,226289260976799745,obama
neutral,226289260976799745,obama
neutral,228173593895378944,obama
neutral,228173593895378944,obama
neutral,228173593895378944,obama
positive,228922394448891904,obama
neutral,228922394448891904,obama
neutral,228922394448891904,obama
neutral,229502118678110208,obama
neutral,229502118678110208,obama
neutral,229502118678110208,obama
neutral,226280851292450816,obama
positive,226280851292450816,obama
positive,226280851292450816,obama
neutral,226270134908628993,obama
neutral,226270134908628993,obama
neutral,226270134908628993,obama
neutral,228428439944830976,obama
neutral,228428439944830976,obama
neutral,228428439944830976,obama
negative,226275646270222336,obama
neutral,226275646270222336,obama
negative,226275646270222336,obama
neutral,226267702312988672,obama
negative,226267702312988672,obama
neutral,226267702312988672,obama
neutral,226274316663263232,obama
neutral,226274316663263232,obama
neutral,226274316663263232,obama
neutral,228644840580210688,obama
neutral,228644840580210688,obama
neutral,228644840580210688,obama
neutral,228876274112802816,obama
neutral,228876274112802816,obama
neutral,228876274112802816,obama
neutral,226273519691001856,obama
neutral,226273519691001856,obama
neutral,226273519691001856,obama
neutral,226295237801299968,obama
neutral,226295237801299968,obama
neutral,226295237801299968,obama
neutral,228875003360321537,obama
neutral,228875003360321537,obama
neutral,228875003360321537,obama
negative,229709166359494656,obama
negative,229709166359494656,obama
negative,229709166359494656,obama
neutral,226292016504516608,obama
neutral,226292016504516608,obama
neutral,226292016504516608,obama
negative,229520213111095296,obama
negative,229520213111095296,obama
negative,229520213111095296,obama
neutral,228560933633531904,obama
neutral,228560933633531904,obama
neutral,228560933633531904,obama
neutral,228934864295059456,obama
neutral,228934864295059456,obama
neutral,228934864295059456,obama
neutral,229366416309100545,obama
neutral,229366416309100545,obama
neutral,229366416309100545,obama
negative,229641826699722752,obama
neutral,229641826699722752,obama
negative,229641826699722752,obama
neutral,228382881439948800,obama
neutral,228382881439948800,obama
neutral,228382881439948800,obama
neutral,226288350695407617,obama
neutral,226288350695407617,obama
neutral,226288350695407617,obama
neutral,228865746481078272,obama
neutral,228865746481078272,obama
neutral,228865746481078272,obama
negative,226297498304651264,obama
neutral,226297498304651264,obama
neutral,226297498304651264,obama
neutral,226278850613620736,obama
negative,226278850613620736,obama
neutral,226278850613620736,obama
neutral,228470814981378048,obama
negative,228470814981378048,obama
neutral,228470814981378048,obama
neutral,229453548830736384,obama
neutral,229453548830736384,obama
neutral,229453548830736384,obama
neutral,226296831502589952,obama
neutral,226296831502589952,obama
negative,226296831502589952,obama
neutral,226275155285012480,obama
negative,226275155285012480,obama
negative,226275155285012480,obama
neutral,226306243797598209,obama
neutral,226306243797598209,obama
neutral,226306243797598209,obama
neutral,226286731740192768,obama
neutral,226286731740192768,obama
neutral,226286731740192768,obama
neutral,229210044091203585,obama
neutral,229210044091203585,obama
neutral,229210044091203585,obama
neutral,228849778610552832,obama
neutral,228849778610552832,obama
neutral,228849778610552832,obama
neutral,229353611195478016,obama
neutral,229353611195478016,obama
neutral,229353611195478016,obama
neutral,226266196369108992,obama
neutral,226266196369108992,obama
neutral,226266196369108992,obama
neutral,228287465142767618,obama
neutral,228287465142767618,obama
neutral,228287465142767618,obama
neutral,228253386204647424,obama
neutral,228253386204647424,obama
neutral,228253386204647424,obama
neutral,229121783595409408,obama
neutral,229121783595409408,obama
neutral,229121783595409408,obama
neutral,228447767314456576,obama
neutral,228447767314456576,obama
neutral,228447767314456576,obama
neutral,229466437683646465,obama
neutral,229466437683646465,obama
neutral,229466437683646465,obama
neutral,229601129661607937,obama
negative,229601129661607937,obama
neutral,229601129661607937,obama
neutral,228819479050719233,obama
neutral,228819479050719233,obama
neutral,228819479050719233,obama
neutral,229532485623631872,obama
neutral,229532485623631872,obama
negative,229532485623631872,obama
neutral,228506374378774530,obama
neutral,228506374378774530,obama
neutral,228506374378774530,obama
neutral,229434896572096512,obama
neutral,229434896572096512,obama
neutral,229434896572096512,obama
neutral,226277739282436096,obama
neutral,226277739282436096,obama
neutral,226277739282436096,obama
neutral,226285980896870401,obama
neutral,226285980896870401,obama
neutral,226285980896870401,obama
neutral,228454767674929152,obama
neutral,228454767674929152,obama
neutral,228454767674929152,obama
neutral,228580915482333184,obama
neutral,228580915482333184,obama
neutral,228580915482333184,obama
neutral,226292352048852992,obama
neutral,226292352048852992,obama
neutral,226292352048852992,obama
neutral,228890253669314561,obama
neutral,228890253669314561,obama
neutral,228890253669314561,obama
neutral,228551848829779968,obama
neutral,228551848829779968,obama
neutral,228551848829779968,obama
neutral,226297683260870656,obama
neutral,226297683260870656,obama
neutral,226297683260870656,obama
neutral,226269723686469632,obama
neutral,226269723686469632,obama
neutral,226269723686469632,obama
neutral,226298064833503232,obama
neutral,226298064833503232,obama
negative,226298064833503232,obama
neutral,228450170558361601,obama
neutral,228450170558361601,obama
neutral,228450170558361601,obama
neutral,228300064831979520,obama
neutral,228300064831979520,obama
neutral,228300064831979520,obama
neutral,229561870988759042,obama
neutral,229561870988759042,obama
neutral,229561870988759042,obama
neutral,228924953154707457,obama
neutral,228924953154707457,obama
neutral,228924953154707457,obama
neutral,226301583942619136,obama
neutral,226301583942619136,obama
neutral,226301583942619136,obama
neutral,226302439458996225,obama
neutral,226302439458996225,obama
neutral,226302439458996225,obama
neutral,229589733372747776,obama
negative,229589733372747776,obama
neutral,229589733372747776,obama
neutral,228354280166404096,obama
neutral,228354280166404096,obama
negative,228354280166404096,obama
positive,229562101314760704,obama
neutral,229562101314760704,obama
neutral,229562101314760704,obama
neutral,228587923912658944,obama
neutral,228587923912658944,obama
neutral,228587923912658944,obama
negative,226283963575054336,obama
neutral,226283963575054336,obama
negative,226283963575054336,obama
neutral,226274383528853506,obama
neutral,226274383528853506,obama
neutral,226274383528853506,obama
neutral,226304108557123584,obama
neutral,226304108557123584,obama
neutral,226304108557123584,obama
neutral,228308835012595713,obama
neutral,228308835012595713,obama
neutral,228308835012595713,obama
neutral,228297888114028544,obama
neutral,228297888114028544,obama
neutral,228297888114028544,obama
neutral,229010395136917505,obama
neutral,229010395136917505,obama
negative,229010395136917505,obama
neutral,226293178569981952,obama
neutral,226293178569981952,obama
neutral,226293178569981952,obama
negative,229441179685621761,obama
negative,229441179685621761,obama
negative,229441179685621761,obama
neutral,228962886272303104,obama
negative,228962886272303104,obama
neutral,228962886272303104,obama
neutral,226300719878266880,obama
neutral,226300719878266880,obama
neutral,226300719878266880,obama
neutral,229006142116876288,obama
neutral,229006142116876288,obama
neutral,229006142116876288,obama
neutral,226301843800743936,obama
neutral,226301843800743936,obama
neutral,226301843800743936,obama
neutral,228286232017379328,obama
positive,228286232017379328,obama
neutral,228286232017379328,obama
neutral,229676811695566849,obama
negative,229676811695566849,obama
neutral,229676811695566849,obama
neutral,226265105745207296,obama
neutral,226265105745207296,obama
neutral,226265105745207296,obama
neutral,229212757755564032,obama
neutral,229212757755564032,obama
negative,229212757755564032,obama
neutral,229027755667382272,obama
neutral,229027755667382272,obama
neutral,229027755667382272,obama
neutral,229226737391767554,obama
neutral,229226737391767554,obama
neutral,229226737391767554,obama
neutral,226288388406382594,obama
neutral,226288388406382594,obama
neutral,226288388406382594,obama
neutral,226285372848607233,obama
neutral,226285372848607233,obama
neutral,226285372848607233,obama
neutral,229380492192006144,obama
neutral,229380492192006144,obama
negative,229380492192006144,obama
neutral,226269996295286785,obama
neutral,226269996295286785,obama
neutral,226269996295286785,obama
neutral,226282105481605120,obama
neutral,226282105481605120,obama
neutral,226282105481605120,obama
negative,229601863530582017,obama
neutral,229601863530582017,obama
negative,229601863530582017,obama
neutral,226296965892276225,obama
neutral,226296965892276225,obama
neutral,226296965892276225,obama
neutral,226303601247653888,obama
neutral,226303601247653888,obama
neutral,226303601247653888,obama
neutral,228451198129291265,obama
neutral,228451198129291265,obama
positive,228451198129291265,obama
neutral,229505734184943616,obama
neutral,229505734184943616,obama
neutral,229505734184943616,obama
neutral,226294621410574336,obama
neutral,226294621410574336,obama
neutral,226294621410574336,obama
negative,226293807501684736,obama
neutral,226293807501684736,obama
neutral,226293807501684736,obama
neutral,226301537754955776,obama
neutral,226301537754955776,obama
neutral,226301537754955776,obama
neutral,226300719886639105,obama
neutral,226300719886639105,obama
neutral,226300719886639105,obama
neutral,226300459768504321,obama
neutral,226300459768504321,obama
neutral,226300459768504321,obama
neutral,226279588928577536,obama
neutral,226279588928577536,obama
neutral,226279588928577536,obama
negative,226277466447159296,obama
neutral,226277466447159296,obama
neutral,226277466447159296,obama
neutral,226271451722944512,obama
neutral,226271451722944512,obama
neutral,226271451722944512,obama
neutral,229224959027859456,obama
neutral,229224959027859456,obama
neutral,229224959027859456,obama
negative,228460044021280768,obama
neutral,228460044021280768,obama
neutral,228460044021280768,obama
negative,228558165581647872,obama
neutral,228558165581647872,obama
neutral,228558165581647872,obama
neutral,229585497238945792,obama
neutral,229585497238945792,obama
neutral,229585497238945792,obama
neutral,226291932782002176,obama
neutral,226291932782002176,obama
neutral,226291932782002176,obama
neutral,226299079783755776,obama
neutral,226299079783755776,obama
neutral,226299079783755776,obama
neutral,229331591002980352,obama
negative,229331591002980352,obama
negative,229331591002980352,obama
neutral,228966812329590785,obama
neutral,228966812329590785,obama
neutral,228966812329590785,obama
negative,229307658149183488,obama
negative,229307658149183488,obama
neutral,229307658149183488,obama
neutral,226274379519111168,obama
neutral,226274379519111168,obama
negative,226274379519111168,obama
neutral,229570980773785603,obama
negative,229570980773785603,obama
neutral,229570980773785603,obama
neutral,226278246793216000,obama
negative,226278246793216000,obama
neutral,226278246793216000,obama
neutral,228412145132515328,obama
neutral,228412145132515328,obama
neutral,228412145132515328,obama
neutral,226296177224732672,obama
neutral,226296177224732672,obama
neutral,226296177224732672,obama
neutral,229641184967016448,obama
neutral,229641184967016448,obama
neutral,229641184967016448,obama
negative,229686244626542592,obama
neutral,229686244626542592,obama
neutral,229686244626542592,obama
neutral,229585509851230208,obama
neutral,229585509851230208,obama
neutral,229585509851230208,obama
neutral,226279526123057152,obama
neutral,226279526123057152,obama
neutral,226279526123057152,obama
neutral,228678197921841152,obama
neutral,228678197921841152,obama
neutral,228678197921841152,obama
neutral,228176286575648768,obama
neutral,228176286575648768,obama
neutral,228176286575648768,obama
negative,228981161102307329,obama
neutral,228981161102307329,obama
neutral,228981161102307329,obama
neutral,226288749162659840,obama
neutral,226288749162659840,obama
neutral,226288749162659840,obama
neutral,226280251699888129,obama
neutral,226280251699888129,obama
neutral,226280251699888129,obama
neutral,229030980856455168,obama
neutral,229030980856455168,obama
neutral,229030980856455168,obama
neutral,228285783189106688,obama
neutral,228285783189106688,obama
neutral,228285783189106688,obama
neutral,226275646219886592,obama
neutral,226275646219886592,obama
neutral,226275646219886592,obama
neutral,226283766333722625,obama
neutral,226283766333722625,obama
neutral,226283766333722625,obama
neutral,229679067903975425,obama
neutral,229679067903975425,obama
neutral,229679067903975425,obama
neutral,228423146749952000,obama
negative,228423146749952000,obama
negative,228423146749952000,obama
neutral,226281648075976704,obama
neutral,226281648075976704,obama
neutral,226281648075976704,obama
neutral,229624730670465025,obama
neutral,229624730670465025,obama
neutral,229624730670465025,obama
neutral,226270990525689857,obama
neutral,226270990525689857,obama
neutral,226270990525689857,obama
neutral,226273196830244865,obama
neutral,226273196830244865,obama
neutral,226273196830244865,obama
neutral,228390577685807104,obama
neutral,228390577685807104,obama
neutral,228390577685807104,obama
neutral,229045782756610049,obama
neutral,229045782756610049,obama
neutral,229045782756610049,obama
neutral,229676341895770113,obama
negative,229676341895770113,obama
neutral,229676341895770113,obama
neutral,228626297537056768,obama
neutral,228626297537056768,obama
neutral,228626297537056768,obama
neutral,226276128585809920,obama
neutral,226276128585809920,obama
neutral,226276128585809920,obama
neutral,226302255010283520,obama
neutral,226302255010283520,obama
neutral,226302255010283520,obama
neutral,226296227434737664,obama
neutral,226296227434737664,obama
neutral,226296227434737664,obama
negative,226292721114030083,obama
negative,226292721114030083,obama
negative,226292721114030083,obama
neutral,226294696786403328,obama
neutral,226294696786403328,obama
neutral,226294696786403328,obama
neutral,226301587939811328,obama
neutral,226301587939811328,obama
neutral,226301587939811328,obama
neutral,228216640091865088,obama
neutral,228216640091865088,obama
neutral,228216640091865088,obama
neutral,226294818383474689,obama
neutral,226294818383474689,obama
negative,226294818383474689,obama
neutral,226304545058349058,obama
neutral,226304545058349058,obama
neutral,226304545058349058,obama
neutral,228981828105691136,obama
neutral,228981828105691136,obama
neutral,228981828105691136,obama
neutral,228395615346909184,obama
neutral,228395615346909184,obama
neutral,228395615346909184,obama
neutral,228288966560997377,obama
neutral,228288966560997377,obama
neutral,228288966560997377,obama
neutral,229608926704967680,obama
neutral,229608926704967680,obama
neutral,229608926704967680,obama
neutral,226276300367749120,obama
neutral,226276300367749120,obama
negative,226276300367749120,obama
neutral,226303261613887488,obama
neutral,226303261613887488,obama
neutral,226303261613887488,obama
neutral,226280775929180160,obama
neutral,226280775929180160,obama
neutral,226280775929180160,obama
neutral,226267056402731008,obama
neutral,226267056402731008,obama
neutral,226267056402731008,obama
neutral,228571415077609472,obama
neutral,228571415077609472,obama
neutral,228571415077609472,obama
neutral,229305284202487808,obama
negative,229305284202487808,obama
neutral,229305284202487808,obama
neutral,228166203510775809,obama
neutral,228166203510775809,obama
neutral,228166203510775809,obama
neutral,228874554343297025,obama
positive,228874554343297025,obama
neutral,228874554343297025,obama
negative,226274559660269568,obama
neutral,226274559660269568,obama
neutral,226274559660269568,obama
neutral,228255651481133057,obama
neutral,228255651481133057,obama
neutral,228255651481133057,obama
neutral,226300757488586752,obama
neutral,226300757488586752,obama
neutral,226300757488586752,obama
neutral,226303517432893440,obama
neutral,226303517432893440,obama
neutral,226303517432893440,obama
neutral,226271926014861312,obama
neutral,226271926014861312,obama
neutral,226271926014861312,obama
neutral,226267010219257856,obama
neutral,226267010219257856,obama
neutral,226267010219257856,obama
neutral,228557108570882048,obama
neutral,228557108570882048,obama
neutral,228557108570882048,obama
neutral,228357250090168320,obama
neutral,228357250090168320,obama
neutral,228357250090168320,obama
neutral,229236656992030721,obama
negative,229236656992030721,obama
neutral,229236656992030721,obama
neutral,226300161834504192,obama
neutral,226300161834504192,obama
neutral,226300161834504192,obama
neutral,226263092479262721,obama
neutral,226263092479262721,obama
neutral,226263092479262721,obama
neutral,228809295184162816,obama
neutral,228809295184162816,obama
neutral,228809295184162816,obama
neutral,228631725239050240,obama
neutral,228631725239050240,obama
neutral,228631725239050240,obama
neutral,229633631306526720,obama
neutral,229633631306526720,obama
neutral,229633631306526720,obama
negative,226276333934764032,obama
neutral,226276333934764032,obama
neutral,226276333934764032,obama
neutral,229725784317759488,obama
neutral,229725784317759488,obama
neutral,229725784317759488,obama
neutral,228302287766949888,obama
neutral,228302287766949888,obama
neutral,228302287766949888,obama
neutral,226271737032081408,obama
neutral,226271737032081408,obama
neutral,226271737032081408,obama
neutral,229257213154324480,obama
neutral,229257213154324480,obama
neutral,229257213154324480,obama
neutral,226279735733411840,obama
neutral,226279735733411840,obama
neutral,226279735733411840,obama
neutral,229020260488060928,obama
neutral,229020260488060928,obama
neutral,229020260488060928,obama
neutral,226304498879066113,obama
negative,226304498879066113,obama
neutral,226304498879066113,obama
neutral,229517557781127168,obama
neutral,229517557781127168,obama
neutral,229517557781127168,obama
neutral,229404429030395904,obama
neutral,229404429030395904,obama
neutral,229404429030395904,obama
neutral,229329342856040448,obama
negative,229329342856040448,obama
neutral,229329342856040448,obama
neutral,228494558940524544,obama
neutral,228494558940524544,obama
neutral,228494558940524544,obama
neutral,226301340547162112,obama
neutral,226301340547162112,obama
neutral,226301340547162112,obama
neutral,229305800315777024,obama
neutral,229305800315777024,obama
neutral,229305800315777024,obama
neutral,226288195728449536,obama
neutral,226288195728449536,obama
neutral,226288195728449536,obama
neutral,226296466635890689,obama
negative,226296466635890689,obama
neutral,226296466635890689,obama
neutral,228485339923226624,obama
neutral,228485339923226624,obama
neutral,228485339923226624,obama
neutral,226289982329978881,obama
neutral,226289982329978881,obama
neutral,226289982329978881,obama
neutral,229709430709682176,obama
negative,229709430709682176,obama
neutral,229709430709682176,obama
neutral,226290569423503361,obama
negative,226290569423503361,obama
neutral,226290569423503361,obama
neutral,228205411948445696,obama
neutral,228205411948445696,obama
neutral,228205411948445696,obama
neutral,228322751591641090,obama
neutral,228322751591641090,obama
neutral,228322751591641090,obama
neutral,229312443787132929,obama
negative,229312443787132929,obama
negative,229312443787132929,obama
neutral,228672514631532545,obama
neutral,228672514631532545,obama
neutral,228672514631532545,obama
neutral,229248237352136707,obama
neutral,229248237352136707,obama
neutral,229248237352136707,obama
neutral,226301223232491520,obama
neutral,226301223232491520,obama
neutral,226301223232491520,obama
neutral,226304255399714817,obama
neutral,226304255399714817,obama
neutral,226304255399714817,obama
neutral,228496517609164800,obama
neutral,228496517609164800,obama
neutral,228496517609164800,obama
negative,228285921664069632,obama
negative,228285921664069632,obama
neutral,228285921664069632,obama
neutral,228668198776606720,romney
neutral,228668198776606720,romney
neutral,228668198776606720,romney
negative,229050626888310784,romney
negative,229050626888310784,romney
neutral,229050626888310784,romney
negative,228584602128752640,romney
neutral,228584602128752640,romney
negative,228584602128752640,romney
neutral,228552960530063360,romney
neutral,228552960530063360,romney
neutral,228552960530063360,romney
neutral,228329735413956609,romney
negative,228329735413956609,romney
neutral,228329735413956609,romney
neutral,228569641117704192,romney
neutral,228569641117704192,romney
neutral,228569641117704192,romney
neutral,226305585124106240,romney
negative,226305585124106240,romney
neutral,226305585124106240,romney
neutral,228605796135612416,romney
neutral,228605796135612416,romney
neutral,228605796135612416,romney
neutral,226296915334148097,romney
neutral,226296915334148097,romney
neutral,226296915334148097,romney
neutral,226304087820468224,romney
neutral,226304087820468224,romney
neutral,226304087820468224,romney
neutral,228471913847074817,romney
neutral,228471913847074817,romney
neutral,228471913847074817,romney
neutral,226302628093644800,romney
neutral,226302628093644800,romney
neutral,226302628093644800,romney
neutral,228175426953031682,romney
neutral,228175426953031682,romney
neutral,228175426953031682,romney
neutral,226305748622270464,romney
neutral,226305748622270464,romney
neutral,226305748622270464,romney
neutral,228536174824812544,romney
neutral,228536174824812544,romney
neutral,228536174824812544,romney
neutral,229069883101544448,romney
neutral,229069883101544448,romney
neutral,229069883101544448,romney
neutral,228232213681025025,romney
neutral,228232213681025025,romney
neutral,228232213681025025,romney
neutral,226279488009428993,romney
neutral,226279488009428993,romney
neutral,226279488009428993,romney
neutral,228539098074337281,romney
neutral,228539098074337281,romney
neutral,228539098074337281,romney
neutral,228241667621257216,romney
negative,228241667621257216,romney
neutral,228241667621257216,romney
negative,228305110353195009,romney
neutral,228305110353195009,romney
negative,228305110353195009,romney
neutral,228432982346702848,romney
neutral,228432982346702848,romney
neutral,228432982346702848,romney
neutral,228307245530746882,romney
neutral,228307245530746882,romney
neutral,228307245530746882,romney
neutral,228358390764683265,romney
negative,228358390764683265,romney
neutral,228358390764683265,romney
neutral,226258315137650688,romney
neutral,226258315137650688,romney
neutral,226258315137650688,romney
neutral,228233530394697728,romney
neutral,228233530394697728,romney
neutral,228233530394697728,romney
neutral,226294537285406720,romney
neutral,226294537285406720,romney
neutral,226294537285406720,romney
neutral,228920276618989568,romney
neutral,228920276618989568,romney
neutral,228920276618989568,romney
neutral,228230690842492929,romney
neutral,228230690842492929,romney
neutral,228230690842492929,romney
neutral,226283850165268481,romney
neutral,226283850165268481,romney
positive,226283850165268481,romney
negative,226290599014326272,romney
neutral,226290599014326272,romney
negative,226290599014326272,romney
neutral,226256620743712768,romney
neutral,226256620743712768,romney
neutral,226256620743712768,romney
negative,226294948545302528,romney
neutral,226294948545302528,romney
negative,226294948545302528,romney
neutral,226304867923271681,romney
neutral,226304867923271681,romney
neutral,226304867923271681,romney
neutral,229056381636980736,romney
neutral,229056381636980736,romney
neutral,229056381636980736,romney
neutral,228430394310160384,romney
neutral,228430394310160384,romney
negative,228430394310160384,romney
neutral,228540234781032448,romney
neutral,228540234781032448,romney
neutral,228540234781032448,romney
neutral,226275528791969792,romney
neutral,226275528791969792,romney
negative,226275528791969792,romney
neutral,228408428811415553,romney
negative,228408428811415553,romney
negative,228408428811415553,romney
neutral,228242766403084288,romney
neutral,228242766403084288,romney
neutral,228242766403084288,romney
negative,226306084074307584,romney
negative,226306084074307584,romney
neutral,226306084074307584,romney
neutral,228287691618398208,romney
neutral,228287691618398208,romney
neutral,228287691618398208,romney
neutral,228661336794607617,romney
negative,228661336794607617,romney
negative,228661336794607617,romney
neutral,228438770423328768,romney
neutral,228438770423328768,romney
neutral,228438770423328768,romney
neutral,226304121282650112,romney
neutral,226304121282650112,romney
neutral,226304121282650112,romney
neutral,228659634125279234,romney
negative,228659634125279234,romney
neutral,228659634125279234,romney
neutral,226294897970401280,romney
neutral,226294897970401280,romney
neutral,226294897970401280,romney
neutral,228311620101758977,romney
negative,228311620101758977,romney
negative,228311620101758977,romney
neutral,228186646527492096,romney
neutral,228186646527492096,romney
neutral,228186646527492096,romney
neutral,228598237693620224,romney
neutral,228598237693620224,romney
neutral,228598237693620224,romney
negative,228534576513970176,romney
negative,228534576513970176,romney
neutral,228534576513970176,romney
neutral,229030515527802880,romney
neutral,229030515527802880,romney
neutral,229030515527802880,romney
neutral,228673651317293056,romney
neutral,228673651317293056,romney
neutral,228673651317293056,romney
neutral,228238328938496000,romney
neutral,228238328938496000,romney
neutral,228238328938496000,romney
negative,228276484568133633,romney
neutral,228276484568133633,romney
neutral,228276484568133633,romney
neutral,228248579603587072,romney
neutral,228248579603587072,romney
neutral,228248579603587072,romney
neutral,228621524423282688,romney
neutral,228621524423282688,romney
negative,228621524423282688,romney
neutral,226286530229055488,romney
neutral,226286530229055488,romney
neutral,226286530229055488,romney
neutral,228289675293495297,romney
neutral,228289675293495297,romney
neutral,228289675293495297,romney
neutral,226305929149313024,romney
neutral,226305929149313024,romney
neutral,226305929149313024,romney
neutral,226306000553144320,romney
neutral,226306000553144320,romney
neutral,226306000553144320,romney
neutral,228510589469745152,romney
negative,228510589469745152,romney
neutral,228510589469745152,romney
neutral,228447108473176064,romney
neutral,228447108473176064,romney
neutral,228447108473176064,romney
negative,228315692561203201,romney
neutral,228315692561203201,romney
negative,228315692561203201,romney
neutral,228338467778727936,romney
neutral,228338467778727936,romney
neutral,228338467778727936,romney
neutral,229210052618248192,romney
neutral,229210052618248192,romney
neutral,229210052618248192,romney
neutral,228591405352747008,romney
neutral,228591405352747008,romney
neutral,228591405352747008,romney
neutral,229364377847996416,romney
neutral,229364377847996416,romney
neutral,229364377847996416,romney
neutral,228317152204161025,romney
neutral,228317152204161025,romney
neutral,228317152204161025,romney
neutral,228866824203276289,romney
neutral,228866824203276289,romney
neutral,228866824203276289,romney
neutral,228815896905400320,romney
neutral,228815896905400320,romney
neutral,228815896905400320,romney
neutral,228530613068648448,romney
neutral,228530613068648448,romney
neutral,228530613068648448,romney
neutral,228302698594856961,romney
neutral,228302698594856961,romney
neutral,228302698594856961,romney
neutral,228336353857896448,romney
neutral,228336353857896448,romney
neutral,228336353857896448,romney
neutral,226289927795654656,romney
neutral,226289927795654656,romney
neutral,226289927795654656,romney
neutral,226284236087386112,romney
neutral,226284236087386112,romney
neutral,226284236087386112,romney
neutral,228170213391224832,romney
neutral,228170213391224832,romney
neutral,228170213391224832,romney
neutral,228587726822334465,romney
neutral,228587726822334465,romney
neutral,228587726822334465,romney
negative,228323246477561856,romney
neutral,228323246477561856,romney
neutral,228323246477561856,romney
neutral,228943647343792128,romney
neutral,228943647343792128,romney
neutral,228943647343792128,romney
neutral,229097511028154369,romney
neutral,229097511028154369,romney
neutral,229097511028154369,romney
neutral,226293207586201600,romney
neutral,226293207586201600,romney
neutral,226293207586201600,romney
neutral,229282492425846784,romney
neutral,229282492425846784,romney
neutral,229282492425846784,romney
neutral,228322600940617729,romney
neutral,228322600940617729,romney
neutral,228322600940617729,romney
neutral,228938383290945536,romney
neutral,228938383290945536,romney
neutral,228938383290945536,romney
neutral,228494197978718208,romney
neutral,228494197978718208,romney
neutral,228494197978718208,romney
neutral,228204208082530304,romney
neutral,228204208082530304,romney
neutral,228204208082530304,romney
neutral,229156210446831616,romney
neutral,229156210446831616,romney
neutral,229156210446831616,romney
neutral,228315873046306816,romney
neutral,228315873046306816,romney
neutral,228315873046306816,romney
neutral,229502118678110208,romney
neutral,229502118678110208,romney
neutral,229502118678110208,romney
negative,228361972712865793,romney
neutral,228361972712865793,romney
negative,228361972712865793,romney
neutral,228644840580210688,romney
neutral,228644840580210688,romney
neutral,228644840580210688,romney
negative,228637924512653312,romney
neutral,228637924512653312,romney
negative,228637924512653312,romney
neutral,228934864295059456,romney
neutral,228934864295059456,romney
neutral,228934864295059456,romney
neutral,226296831502589952,romney
neutral,226296831502589952,romney
neutral,226296831502589952,romney
neutral,229210044091203585,romney
